,notes,train_acc,train_loss,val_acc,val_loss
0,,0.39,1.6546,0.43,2.1133
1,,0.38,1.6007,0.43,1.6146
2,,0.41,1.5919,0.43,1.5454
3,,0.43,1.5775,0.43,1.5615
4,,0.42,1.5612,0.43,1.7008
5,,0.41,1.5790,0.43,1.5410
6,,0.43,1.5772,0.43,1.5298
7,,0.41,1.5625,0.42,1.5350
8,,0.43,1.5657,0.43,1.5437
9,,0.41,1.5693,0.42,1.5438
10,,0.39,1.5627,0.42,1.5876
11,,0.41,1.5911,0.43,1.5262
12,,0.39,1.5637,0.42,1.5728
13,,0.39,1.5739,0.42,1.5357
14,,0.41,1.5668,0.42,1.5493
15,,0.43,1.5553,0.43,1.5804
16,,0.41,1.5763,0.43,1.5263
17,,0.45,1.5658,0.43,1.5237
18,,0.45,1.5721,0.42,1.5428
19,,0.43,1.5769,0.42,1.5276
20,,0.41,1.5657,0.43,1.5270
21,,0.43,1.5607,0.43,1.5264
22,,0.39,1.5682,0.43,1.5505
23,,0.41,1.5656,0.43,1.5238
24,,0.43,1.5678,0.43,1.5279
25,,0.45,1.5653,0.43,1.5243
26,,0.41,1.5636,0.42,1.5303
27,,0.41,1.5645,0.43,1.5253
28,,0.41,1.5620,0.42,1.5266
29,created new Adam optimizer with LR: 0.00100000000000000002,0.43,1.5666,0.42,1.5251
30,,0.41,1.5538,0.43,1.5448
31,,0.43,1.5636,0.43,1.5340
32,,0.41,1.5548,0.42,1.5272
33,,0.41,1.5520,0.43,1.5241
34,,0.43,1.5508,0.43,1.5227
35,,0.39,1.5502,0.43,1.5224
36,,0.39,1.5510,0.42,1.5228
37,,0.39,1.5498,0.43,1.5231
38,,0.43,1.5503,0.42,1.5224
39,,0.41,1.5500,0.42,1.5217
40,,0.43,1.5501,0.43,1.5215
41,,0.41,1.5497,0.43,1.5214
